Enrollment_Id,Name,PointsAwarded,PointsPossible
660,Quiz 6,16.00,20.00
660,Quiz 7,16.00,20.00
660,Quiz 8,15.00,20.00
660,Quiz 9,1.00,1.00
661,A1 Final Score,91.52,100.00
661,A2 Final Score,89.90,100.00
661,A3 Final Score,90.83,100.00
661,Attendance Quiz 1,0.00,1.00
661,Attendance Quiz 10,1.00,1.00
661,Attendance Quiz 2,1.00,1.00
661,Attendance Quiz 3,1.00,1.00
661,Attendance Quiz 4,1.00,1.00
661,Attendance Quiz 5,1.00,1.00
661,Attendance Quiz 6,1.00,1.00
661,Attendance Quiz 7,1.00,1.00
661,Attendance Quiz 8,1.00,1.00
661,Attendance Quiz 9,100.00,100.00
661,Exam 1,75.56,100.00
661,Exam 2,93.33,100.00
661,Extra Credit,2.00,8.00
661,Quiz 1,11.00,13.00
661,Quiz 10,1.00,1.00
661,Quiz 2,0.00,15.00
661,Quiz 3,10.00,15.00
661,Quiz 4,1.00,1.00
661,Quiz 5,16.00,20.00
661,Quiz 6,18.00,20.00
661,Quiz 7,18.00,20.00
661,Quiz 8,17.00,20.00
661,Quiz 9,1.00,1.00
662,A1 Final Score,49.25,100.00
662,A2 Final Score,89.30,100.00
662,A3 Final Score,93.15,100.00
662,Attendance Quiz 1,1.00,1.00
662,Attendance Quiz 10,1.00,1.00
662,Attendance Quiz 2,1.00,1.00
662,Attendance Quiz 3,1.00,1.00
662,Attendance Quiz 4,1.00,1.00
662,Attendance Quiz 5,1.00,1.00
662,Attendance Quiz 6,1.00,1.00
662,Attendance Quiz 7,1.00,1.00
662,Attendance Quiz 8,1.00,1.00
662,Attendance Quiz 9,100.00,100.00
662,Exam 1,68.89,100.00
662,Exam 2,80.00,100.00
662,Extra Credit,1.00,8.00
662,Quiz 1,8.00,13.00
662,Quiz 10,1.00,1.00
662,Quiz 2,8.00,15.00
662,Quiz 3,11.00,15.00
662,Quiz 4,1.00,1.00
662,Quiz 5,13.00,20.00
662,Quiz 6,13.00,20.00
662,Quiz 7,13.00,20.00
662,Quiz 8,13.00,20.00
662,Quiz 9,1.00,1.00
663,A1 Final Score,95.50,100.00
663,A2 Final Score,95.53,100.00
663,A3 Final Score,77.68,100.00
663,Attendance Quiz 1,1.00,1.00
663,Attendance Quiz 10,1.00,1.00
663,Attendance Quiz 2,1.00,1.00
663,Attendance Quiz 3,1.00,1.00
663,Attendance Quiz 4,1.00,1.00
663,Attendance Quiz 5,1.00,1.00
663,Attendance Quiz 6,1.00,1.00
663,Attendance Quiz 7,1.00,1.00
663,Attendance Quiz 8,1.00,1.00
663,Attendance Quiz 9,100.00,100.00
663,Exam 1,82.22,100.00
663,Exam 2,88.89,100.00
663,Extra Credit,3.00,8.00
663,Quiz 1,10.00,13.00
663,Quiz 10,1.00,1.00
663,Quiz 2,9.00,15.00
663,Quiz 3,10.00,15.00
663,Quiz 4,1.00,1.00
663,Quiz 5,14.00,20.00
663,Quiz 6,0.00,20.00
663,Quiz 7,0.00,20.00
663,Quiz 8,16.00,20.00
663,Quiz 9,1.00,1.00
664,A1 Final Score,93.84,100.00
664,A2 Final Score,94.70,100.00
664,A3 Final Score,86.43,100.00
664,Attendance Quiz 1,1.00,1.00
664,Attendance Quiz 10,1.00,1.00
664,Attendance Quiz 2,1.00,1.00
664,Attendance Quiz 3,1.00,1.00
664,Attendance Quiz 4,1.00,1.00
664,Attendance Quiz 5,1.00,1.00
664,Attendance Quiz 6,1.00,1.00
664,Attendance Quiz 7,1.00,1.00
664,Attendance Quiz 8,1.00,1.00
664,Attendance Quiz 9,100.00,100.00
664,Exam 1,86.67,100.00
664,Exam 2,80.00,100.00
664,Extra Credit,0.00,8.00
664,Quiz 1,8.00,13.00
664,Quiz 10,1.00,1.00
664,Quiz 2,4.00,15.00
664,Quiz 3,11.00,15.00
664,Quiz 4,0.00,1.00
664,Quiz 5,15.00,20.00
664,Quiz 6,14.00,20.00
664,Quiz 7,14.00,20.00
664,Quiz 8,16.00,20.00
664,Quiz 9,1.00,1.00
665,A1 Final Score,95.75,100.00
665,A2 Final Score,88.90,100.00
665,A3 Final Score,78.10,100.00
665,Attendance Quiz 1,1.00,1.00
665,Attendance Quiz 10,1.00,1.00
665,Attendance Quiz 2,1.00,1.00
665,Attendance Quiz 3,0.00,1.00
665,Attendance Quiz 4,1.00,1.00
665,Attendance Quiz 5,0.00,1.00
665,Attendance Quiz 6,1.00,1.00
665,Attendance Quiz 7,0.00,1.00
665,Attendance Quiz 8,0.00,1.00
665,Attendance Quiz 9,0.00,100.00
665,Exam 1,73.33,100.00
665,Exam 2,75.56,100.00
665,Extra Credit,4.00,8.00
665,Quiz 1,0.00,13.00
665,Quiz 10,1.00,1.00
665,Quiz 2,10.00,15.00
665,Quiz 3,6.00,15.00
665,Quiz 4,1.00,1.00
665,Quiz 5,0.00,20.00
665,Quiz 6,13.00,20.00
665,Quiz 7,13.00,20.00
665,Quiz 8,13.00,20.00
665,Quiz 9,1.00,1.00
666,A1 Final Score,91.82,100.00
666,A2 Final Score,52.61,100.00
666,A3 Final Score,83.63,100.00
666,Attendance Quiz 1,1.00,1.00
666,Attendance Quiz 10,0.00,1.00
666,Attendance Quiz 2,1.00,1.00
666,Attendance Quiz 3,1.00,1.00
666,Attendance Quiz 4,1.00,1.00
666,Attendance Quiz 5,1.00,1.00
666,Attendance Quiz 6,1.00,1.00
666,Attendance Quiz 7,1.00,1.00
666,Attendance Quiz 8,0.00,1.00
666,Attendance Quiz 9,0.00,100.00
666,Exam 1,60.00,100.00
666,Exam 2,80.00,100.00
666,Extra Credit,1.00,8.00
666,Quiz 1,9.00,13.00
666,Quiz 10,0.00,1.00
666,Quiz 2,0.00,15.00
666,Quiz 3,12.00,15.00
666,Quiz 4,0.00,1.00
666,Quiz 5,0.00,20.00
666,Quiz 6,16.00,20.00
666,Quiz 7,16.00,20.00
666,Quiz 8,0.00,20.00
666,Quiz 9,0.00,1.00
667,A1 Final Score,90.38,100.00
667,A2 Final Score,88.30,100.00
667,A3 Final Score,71.25,100.00
667,Attendance Quiz 1,1.00,1.00
667,Attendance Quiz 10,0.00,1.00
667,Attendance Quiz 2,1.00,1.00
667,Attendance Quiz 3,1.00,1.00
667,Attendance Quiz 4,1.00,1.00
667,Attendance Quiz 5,1.00,1.00
667,Attendance Quiz 6,1.00,1.00
667,Attendance Quiz 7,1.00,1.00
667,Attendance Quiz 8,1.00,1.00
667,Attendance Quiz 9,100.00,100.00
667,Exam 1,68.89,100.00
667,Exam 2,73.33,100.00
667,Extra Credit,2.00,8.00
667,Quiz 1,9.00,13.00
667,Quiz 10,1.00,1.00
667,Quiz 2,8.00,15.00
667,Quiz 3,0.00,15.00
667,Quiz 4,1.00,1.00
667,Quiz 5,14.00,20.00
667,Quiz 6,0.00,20.00
667,Quiz 7,0.00,20.00
667,Quiz 8,11.00,20.00
667,Quiz 9,1.00,1.00
668,A1 Final Score,86.75,100.00
668,A2 Final Score,65.45,100.00
668,A3 Final Score,86.54,100.00
668,Attendance Quiz 1,1.00,1.00
668,Attendance Quiz 10,1.00,1.00
668,Attendance Quiz 2,1.00,1.00
668,Attendance Quiz 3,0.00,1.00
668,Attendance Quiz 4,1.00,1.00
668,Attendance Quiz 5,1.00,1.00
668,Attendance Quiz 6,1.00,1.00
668,Attendance Quiz 7,1.00,1.00
668,Attendance Quiz 8,1.00,1.00
668,Attendance Quiz 9,100.00,100.00
668,Exam 1,77.78,100.00
668,Exam 2,93.33,100.00
668,Extra Credit,1.00,8.00
668,Quiz 1,11.00,13.00
668,Quiz 10,1.00,1.00
668,Quiz 2,11.00,15.00
668,Quiz 3,9.00,15.00
668,Quiz 4,1.00,1.00
668,Quiz 5,16.00,20.00
668,Quiz 6,14.00,20.00
668,Quiz 7,18.00,20.00
668,Quiz 8,17.00,20.00
668,Quiz 9,1.00,1.00
669,A1 Final Score,93.50,100.00
669,A2 Final Score,88.60,100.00
669,A3 Final Score,80.85,100.00
669,Attendance Quiz 1,1.00,1.00
669,Attendance Quiz 10,1.00,1.00
669,Attendance Quiz 2,1.00,1.00
669,Attendance Quiz 3,1.00,1.00
669,Attendance Quiz 4,1.00,1.00
669,Attendance Quiz 5,1.00,1.00
669,Attendance Quiz 6,1.00,1.00
669,Attendance Quiz 7,1.00,1.00
669,Attendance Quiz 8,1.00,1.00
669,Attendance Quiz 9,100.00,100.00
669,Exam 1,77.78,100.00
669,Exam 2,86.67,100.00
669,Extra Credit,5.00,8.00
669,Quiz 1,10.00,13.00
669,Quiz 10,1.00,1.00
669,Quiz 2,4.00,15.00
669,Quiz 3,13.00,15.00
669,Quiz 4,1.00,1.00
669,Quiz 5,16.00,20.00
669,Quiz 6,15.00,20.00
669,Quiz 7,15.00,20.00
669,Quiz 8,13.00,20.00
669,Quiz 9,1.00,1.00
670,A1 Final Score,94.75,100.00
670,A2 Final Score,82.70,100.00
670,A3 Final Score,80.25,100.00
670,Attendance Quiz 1,1.00,1.00
670,Attendance Quiz 10,1.00,1.00
670,Attendance Quiz 2,1.00,1.00
670,Attendance Quiz 3,1.00,1.00
670,Attendance Quiz 4,1.00,1.00
670,Attendance Quiz 5,1.00,1.00
670,Attendance Quiz 6,1.00,1.00
670,Attendance Quiz 7,1.00,1.00
670,Attendance Quiz 8,1.00,1.00
670,Attendance Quiz 9,100.00,100.00
670,Exam 1,80.00,100.00
670,Exam 2,93.33,100.00
670,Extra Credit,5.00,8.00
670,Quiz 1,12.00,13.00
670,Quiz 10,0.00,1.00
670,Quiz 2,8.00,15.00
670,Quiz 3,12.00,15.00
670,Quiz 4,1.00,1.00
670,Quiz 5,15.00,20.00
670,Quiz 6,16.00,20.00
670,Quiz 7,16.00,20.00
670,Quiz 8,15.00,20.00
670,Quiz 9,0.00,1.00
671,A1 Final Score,96.00,100.00
671,A2 Final Score,95.44,100.00
671,A3 Final Score,92.35,100.00
671,Attendance Quiz 1,1.00,1.00
671,Attendance Quiz 10,1.00,1.00
671,Attendance Quiz 2,1.00,1.00
671,Attendance Quiz 3,1.00,1.00
671,Attendance Quiz 4,1.00,1.00
671,Attendance Quiz 5,1.00,1.00
671,Attendance Quiz 6,1.00,1.00
671,Attendance Quiz 7,1.00,1.00
671,Attendance Quiz 8,1.00,1.00
671,Attendance Quiz 9,100.00,100.00
671,Exam 1,84.00,100.00
671,Exam 2,95.56,100.00
671,Extra Credit,4.00,8.00
671,Quiz 1,10.00,13.00
671,Quiz 10,1.00,1.00
671,Quiz 2,13.00,15.00
671,Quiz 3,10.00,15.00
671,Quiz 4,1.00,1.00
671,Quiz 5,16.00,20.00
671,Quiz 6,17.00,20.00
671,Quiz 7,17.00,20.00
671,Quiz 8,19.00,20.00
671,Quiz 9,1.00,1.00
672,A1 Final Score,89.75,100.00
672,A2 Final Score,95.60,100.00
672,A3 Final Score,85.57,100.00
672,Attendance Quiz 1,1.00,1.00
672,Attendance Quiz 10,0.00,1.00
672,Attendance Quiz 2,1.00,1.00
672,Attendance Quiz 3,1.00,1.00
672,Attendance Quiz 4,1.00,1.00
672,Attendance Quiz 5,1.00,1.00
672,Attendance Quiz 6,1.00,1.00
672,Attendance Quiz 7,1.00,1.00
672,Attendance Quiz 8,1.00,1.00
672,Attendance Quiz 9,100.00,100.00
672,Exam 1,73.00,100.00
672,Exam 2,82.22,100.00
672,Extra Credit,2.00,8.00
672,Quiz 1,9.00,13.00
672,Quiz 10,1.00,1.00
672,Quiz 2,9.00,15.00
672,Quiz 3,10.00,15.00
672,Quiz 4,1.00,1.00
672,Quiz 5,17.00,20.00
672,Quiz 6,15.00,20.00
672,Quiz 7,15.00,20.00
672,Quiz 8,17.00,20.00
672,Quiz 9,1.00,1.00
673,A1 Final Score,89.00,100.00
673,A2 Final Score,65.83,100.00
673,A3 Final Score,52.63,100.00
673,Attendance Quiz 1,1.00,1.00
673,Attendance Quiz 10,1.00,1.00
673,Attendance Quiz 2,1.00,1.00
673,Attendance Quiz 3,1.00,1.00
673,Attendance Quiz 4,1.00,1.00
673,Attendance Quiz 5,1.00,1.00
673,Attendance Quiz 6,1.00,1.00
673,Attendance Quiz 7,1.00,1.00
673,Attendance Quiz 8,1.00,1.00
673,Attendance Quiz 9,100.00,100.00
673,Exam 1,66.67,100.00
673,Exam 2,80.00,100.00
673,Extra Credit,2.00,8.00
673,Quiz 1,11.00,13.00
673,Quiz 10,1.00,1.00
673,Quiz 2,0.00,15.00
673,Quiz 3,11.00,15.00
673,Quiz 4,1.00,1.00
673,Quiz 5,12.00,20.00
673,Quiz 6,0.00,20.00
673,Quiz 7,0.00,20.00
673,Quiz 8,11.00,20.00
673,Quiz 9,1.00,1.00
674,A1 Final Score,93.11,100.00
674,A2 Final Score,88.60,100.00
674,A3 Final Score,66.75,100.00
674,Attendance Quiz 1,1.00,1.00
674,Attendance Quiz 10,1.00,1.00
674,Attendance Quiz 2,1.00,1.00
674,Attendance Quiz 3,1.00,1.00
674,Attendance Quiz 4,1.00,1.00
674,Attendance Quiz 5,1.00,1.00
674,Attendance Quiz 6,1.00,1.00
674,Attendance Quiz 7,1.00,1.00
674,Attendance Quiz 8,1.00,1.00
674,Attendance Quiz 9,100.00,100.00
674,Exam 1,75.56,100.00
674,Exam 2,97.78,100.00
674,Extra Credit,2.00,8.00
674,Quiz 1,9.00,13.00
674,Quiz 10,1.00,1.00
674,Quiz 2,11.00,15.00
674,Quiz 3,9.00,15.00
674,Quiz 4,1.00,1.00
674,Quiz 5,16.00,20.00
674,Quiz 6,16.00,20.00
674,Quiz 7,15.00,20.00
674,Quiz 8,15.00,20.00
674,Quiz 9,1.00,1.00
675,A1 Final Score,88.60,100.00
675,A2 Final Score,96.60,100.00
675,A3 Final Score,90.85,100.00
675,Attendance Quiz 1,0.00,1.00
675,Attendance Quiz 10,0.00,1.00
675,Attendance Quiz 2,1.00,1.00
675,Attendance Quiz 3,1.00,1.00
675,Attendance Quiz 4,1.00,1.00
675,Attendance Quiz 5,0.00,1.00
675,Attendance Quiz 6,1.00,1.00
675,Attendance Quiz 7,1.00,1.00
675,Attendance Quiz 8,1.00,1.00
675,Attendance Quiz 9,100.00,100.00
675,Exam 1,80.00,100.00
675,Exam 2,86.67,100.00
675,Extra Credit,6.00,8.00
675,Quiz 1,12.00,13.00
675,Quiz 10,1.00,1.00
675,Quiz 2,11.00,15.00
675,Quiz 3,13.00,15.00
675,Quiz 4,1.00,1.00
675,Quiz 5,11.00,20.00
675,Quiz 6,16.00,20.00
675,Quiz 7,16.00,20.00
675,Quiz 8,12.00,20.00
675,Quiz 9,1.00,1.00
676,A1 Final Score,84.93,100.00
676,A2 Final Score,93.87,100.00
676,A3 Final Score,92.40,100.00
676,Attendance Quiz 1,0.00,1.00
676,Attendance Quiz 10,1.00,1.00
676,Attendance Quiz 2,1.00,1.00
676,Attendance Quiz 3,0.00,1.00
676,Attendance Quiz 4,1.00,1.00
676,Attendance Quiz 5,1.00,1.00
676,Attendance Quiz 6,1.00,1.00
676,Attendance Quiz 7,1.00,1.00
676,Attendance Quiz 8,1.00,1.00
676,Attendance Quiz 9,100.00,100.00
676,Exam 1,80.00,100.00
676,Exam 2,86.67,100.00
676,Extra Credit,1.00,8.00
676,Quiz 1,10.00,13.00
676,Quiz 10,1.00,1.00
676,Quiz 2,8.00,15.00
676,Quiz 3,6.00,15.00
676,Quiz 4,1.00,1.00
676,Quiz 5,14.00,20.00
676,Quiz 6,15.00,20.00
676,Quiz 7,15.00,20.00
676,Quiz 8,16.00,20.00
676,Quiz 9,1.00,1.00
677,A1 Final Score,99.00,100.00
677,A2 Final Score,82.14,100.00
677,A3 Final Score,67.79,100.00
677,Attendance Quiz 1,1.00,1.00
677,Attendance Quiz 10,1.00,1.00
677,Attendance Quiz 2,0.00,1.00
677,Attendance Quiz 3,0.00,1.00
677,Attendance Quiz 4,1.00,1.00
677,Attendance Quiz 5,1.00,1.00
677,Attendance Quiz 6,1.00,1.00
677,Attendance Quiz 7,1.00,1.00
677,Attendance Quiz 8,1.00,1.00
677,Attendance Quiz 9,100.00,100.00
677,Exam 1,62.22,100.00
677,Exam 2,68.89,100.00
677,Extra Credit,0.00,8.00
677,Quiz 1,9.00,13.00
677,Quiz 10,1.00,1.00
677,Quiz 2,8.00,15.00
677,Quiz 3,9.00,15.00
677,Quiz 4,0.00,1.00
677,Quiz 5,9.00,20.00
677,Quiz 6,19.00,20.00
677,Quiz 7,19.00,20.00
677,Quiz 8,16.00,20.00
677,Quiz 9,1.00,1.00
678,A1 Final Score,63.09,100.00
678,A2 Final Score,86.70,100.00
678,A3 Final Score,66.28,100.00
678,Attendance Quiz 1,0.00,1.00
678,Attendance Quiz 10,1.00,1.00
678,Attendance Quiz 2,1.00,1.00
678,Attendance Quiz 3,0.00,1.00
678,Attendance Quiz 4,1.00,1.00
678,Attendance Quiz 5,1.00,1.00
678,Attendance Quiz 6,1.00,1.00
678,Attendance Quiz 7,1.00,1.00
678,Attendance Quiz 8,1.00,1.00
678,Attendance Quiz 9,100.00,100.00
678,Exam 1,62.22,100.00
678,Exam 2,68.89,100.00
678,Extra Credit,1.00,8.00
678,Quiz 1,5.00,13.00
678,Quiz 10,1.00,1.00
678,Quiz 2,7.00,15.00
678,Quiz 3,10.00,15.00
678,Quiz 4,1.00,1.00
678,Quiz 5,16.00,20.00
678,Quiz 6,14.00,20.00
678,Quiz 7,14.00,20.00
678,Quiz 8,8.00,20.00
678,Quiz 9,0.00,1.00
679,A1 Final Score,72.47,100.00
679,A2 Final Score,72.90,100.00
679,A3 Final Score,89.16,100.00
679,Attendance Quiz 1,1.00,1.00
679,Attendance Quiz 10,1.00,1.00
679,Attendance Quiz 2,1.00,1.00
679,Attendance Quiz 3,1.00,1.00
679,Attendance Quiz 4,1.00,1.00
679,Attendance Quiz 5,1.00,1.00
679,Attendance Quiz 6,1.00,1.00
679,Attendance Quiz 7,0.00,1.00
679,Attendance Quiz 8,1.00,1.00
679,Attendance Quiz 9,100.00,100.00
679,Exam 1,0.76,100.00
679,Exam 2,95.56,100.00
679,Extra Credit,2.00,8.00
679,Quiz 1,0.00,13.00
679,Quiz 10,1.00,1.00
679,Quiz 2,9.00,15.00
679,Quiz 3,10.00,15.00
679,Quiz 4,1.00,1.00
679,Quiz 5,18.00,20.00
679,Quiz 6,17.00,20.00
679,Quiz 7,17.00,20.00
679,Quiz 8,18.00,20.00
679,Quiz 9,1.00,1.00
680,A1 Final Score,94.00,100.00
680,Attendance Quiz 1,0.00,1.00
680,Attendance Quiz 2,1.00,1.00
680,Attendance Quiz 3,0.00,1.00
680,Exam 1,60.00,100.00
680,Extra Credit,0.00,8.00
680,Quiz 1,0.00,13.00
680,Quiz 2,0.00,15.00
680,Quiz 3,0.00,15.00
680,Quiz 4,0.00,1.00
681,A1 Final Score,91.50,100.00
681,A2 Final Score,96.10,100.00
681,A3 Final Score,88.95,100.00
681,Attendance Quiz 1,1.00,1.00
681,Attendance Quiz 10,1.00,1.00
681,Attendance Quiz 2,1.00,1.00
681,Attendance Quiz 3,1.00,1.00
681,Attendance Quiz 4,1.00,1.00
681,Attendance Quiz 5,1.00,1.00
681,Attendance Quiz 6,1.00,1.00
681,Attendance Quiz 7,1.00,1.00
681,Attendance Quiz 8,1.00,1.00
681,Attendance Quiz 9,100.00,100.00
681,Exam 1,66.67,100.00
681,Exam 2,75.56,100.00
681,Extra Credit,1.00,8.00
681,Quiz 1,10.00,13.00
681,Quiz 10,1.00,1.00
681,Quiz 2,11.00,15.00
681,Quiz 3,12.00,15.00
681,Quiz 4,1.00,1.00
681,Quiz 5,16.00,20.00
681,Quiz 6,15.00,20.00
681,Quiz 7,15.00,20.00
681,Quiz 8,15.00,20.00
681,Quiz 9,1.00,1.00
682,A1 Final Score,94.00,100.00
682,A2 Final Score,95.80,100.00
682,A3 Final Score,92.80,100.00
682,Attendance Quiz 1,0.00,1.00
682,Attendance Quiz 10,0.00,1.00
682,Attendance Quiz 2,1.00,1.00
682,Attendance Quiz 3,1.00,1.00
682,Attendance Quiz 4,1.00,1.00
682,Attendance Quiz 5,1.00,1.00
682,Attendance Quiz 6,1.00,1.00
682,Attendance Quiz 7,0.00,1.00
682,Attendance Quiz 8,1.00,1.00
682,Attendance Quiz 9,100.00,100.00
682,Exam 1,67.50,100.00
682,Exam 2,93.33,100.00
682,Extra Credit,2.00,8.00
682,Quiz 1,12.00,13.00
682,Quiz 10,1.00,1.00
682,Quiz 2,12.00,15.00
682,Quiz 3,11.00,15.00
682,Quiz 4,1.00,1.00
682,Quiz 5,17.00,20.00
682,Quiz 6,14.00,20.00
682,Quiz 7,14.00,20.00
682,Quiz 8,15.00,20.00
682,Quiz 9,1.00,1.00
683,A1 Final Score,88.07,100.00
683,A2 Final Score,81.78,100.00
683,A3 Final Score,76.24,100.00
683,Attendance Quiz 1,1.00,1.00
683,Attendance Quiz 10,1.00,1.00
683,Attendance Quiz 2,0.00,1.00
683,Attendance Quiz 3,1.00,1.00
683,Attendance Quiz 4,1.00,1.00
683,Attendance Quiz 5,1.00,1.00
683,Attendance Quiz 6,1.00,1.00
683,Attendance Quiz 7,1.00,1.00
683,Attendance Quiz 8,1.00,1.00
683,Attendance Quiz 9,100.00,100.00
683,Exam 1,69.00,100.00
683,Exam 2,68.89,100.00
683,Extra Credit,3.00,8.00
683,Quiz 1,10.00,13.00
683,Quiz 10,1.00,1.00
683,Quiz 2,10.00,15.00
683,Quiz 3,10.00,15.00
683,Quiz 4,1.00,1.00
683,Quiz 5,15.00,20.00
683,Quiz 6,15.00,20.00
683,Quiz 7,15.00,20.00
683,Quiz 8,12.00,20.00
683,Quiz 9,1.00,1.00
684,A1 Final Score,94.00,100.00
684,A2 Final Score,94.84,100.00
684,A3 Final Score,91.23,100.00
684,Attendance Quiz 1,1.00,1.00
684,Attendance Quiz 10,1.00,1.00
684,Attendance Quiz 2,1.00,1.00
684,Attendance Quiz 3,1.00,1.00
684,Attendance Quiz 4,1.00,1.00
684,Attendance Quiz 5,1.00,1.00
684,Attendance Quiz 6,1.00,1.00
684,Attendance Quiz 7,1.00,1.00
684,Attendance Quiz 8,1.00,1.00
684,Attendance Quiz 9,100.00,100.00
684,Exam 1,73.00,100.00
684,Exam 2,97.78,100.00
684,Extra Credit,4.00,8.00
684,Quiz 1,8.00,13.00
684,Quiz 10,1.00,1.00
684,Quiz 2,9.00,15.00
684,Quiz 3,13.00,15.00
684,Quiz 4,1.00,1.00
684,Quiz 5,17.00,20.00
684,Quiz 6,16.00,20.00
684,Quiz 7,16.00,20.00
684,Quiz 8,18.00,20.00
684,Quiz 9,1.00,1.00
685,A1 Final Score,97.25,100.00
685,A2 Final Score,82.60,100.00
685,A3 Final Score,86.25,100.00
685,Attendance Quiz 1,1.00,1.00
685,Attendance Quiz 10,1.00,1.00
685,Attendance Quiz 2,1.00,1.00
685,Attendance Quiz 3,1.00,1.00
685,Attendance Quiz 4,1.00,1.00
685,Attendance Quiz 5,1.00,1.00
685,Attendance Quiz 6,1.00,1.00
685,Attendance Quiz 7,1.00,1.00
685,Attendance Quiz 8,1.00,1.00
685,Attendance Quiz 9,100.00,100.00
685,Exam 1,67.50,100.00
685,Exam 2,84.44,100.00
685,Extra Credit,1.00,8.00
685,Quiz 1,12.00,13.00
685,Quiz 10,1.00,1.00
685,Quiz 2,0.00,15.00
685,Quiz 3,10.00,15.00
685,Quiz 4,0.00,1.00
685,Quiz 5,14.00,20.00
685,Quiz 6,18.00,20.00
685,Quiz 7,18.00,20.00
685,Quiz 8,12.00,20.00
685,Quiz 9,1.00,1.00
686,A1 Final Score,83.25,100.00
686,A2 Final Score,82.19,100.00
686,A3 Final Score,72.72,100.00
686,Attendance Quiz 1,0.00,1.00
686,Attendance Quiz 10,1.00,1.00
686,Attendance Quiz 2,1.00,1.00
686,Attendance Quiz 3,0.00,1.00
686,Attendance Quiz 4,1.00,1.00
686,Attendance Quiz 5,1.00,1.00
686,Attendance Quiz 6,1.00,1.00
686,Attendance Quiz 7,1.00,1.00
686,Attendance Quiz 8,1.00,1.00
686,Attendance Quiz 9,100.00,100.00
686,Exam 1,50.00,100.00
686,Exam 2,71.11,100.00
686,Extra Credit,1.00,8.00
686,Quiz 1,8.00,13.00
686,Quiz 10,1.00,1.00
686,Quiz 2,0.00,15.00
686,Quiz 3,8.00,15.00
686,Quiz 4,0.00,1.00
686,Quiz 5,11.00,20.00
686,Quiz 6,13.00,20.00
686,Quiz 7,13.00,20.00
686,Quiz 8,20.00,20.00
686,Quiz 9,1.00,1.00
687,A1 Final Score,74.84,100.00
687,A2 Final Score,56.73,100.00
687,A3 Final Score,65.00,100.00
687,Attendance Quiz 1,0.00,1.00
687,Attendance Quiz 10,1.00,1.00
687,Attendance Quiz 2,0.00,1.00
687,Attendance Quiz 3,1.00,1.00
687,Attendance Quiz 4,1.00,1.00
687,Attendance Quiz 5,1.00,1.00
687,Attendance Quiz 6,0.00,1.00
687,Attendance Quiz 7,1.00,1.00
687,Attendance Quiz 8,1.00,1.00
687,Attendance Quiz 9,100.00,100.00
687,Exam 1,62.22,100.00
687,Exam 2,80.00,100.00
687,Extra Credit,2.00,8.00
687,Quiz 1,9.00,13.00
687,Quiz 10,1.00,1.00
687,Quiz 2,0.00,15.00
687,Quiz 3,12.00,15.00
687,Quiz 4,1.00,1.00
687,Quiz 5,0.00,20.00
687,Quiz 6,14.00,20.00
687,Quiz 7,14.00,20.00
687,Quiz 8,0.00,20.00
687,Quiz 9,1.00,1.00
688,A1 Final Score,94.20,100.00
688,A2 Final Score,59.60,100.00
688,A3 Final Score,12.39,100.00
688,Attendance Quiz 1,0.00,1.00
688,Attendance Quiz 10,0.00,1.00
688,Attendance Quiz 2,1.00,1.00
688,Attendance Quiz 3,1.00,1.00
688,Attendance Quiz 4,1.00,1.00
688,Attendance Quiz 5,1.00,1.00
688,Attendance Quiz 6,1.00,1.00
688,Attendance Quiz 7,1.00,1.00
688,Attendance Quiz 8,1.00,1.00
688,Attendance Quiz 9,100.00,100.00
688,Exam 1,72.50,100.00
688,Exam 2,86.67,100.00
688,Extra Credit,1.00,8.00
688,Quiz 1,10.00,13.00
688,Quiz 10,1.00,1.00
688,Quiz 2,9.00,15.00
688,Quiz 3,8.00,15.00
688,Quiz 4,1.00,1.00
688,Quiz 5,0.00,20.00
688,Quiz 6,13.00,20.00
688,Quiz 7,13.00,20.00
688,Quiz 8,18.00,20.00
688,Quiz 9,0.00,1.00
689,A1 Final Score,94.00,100.00
689,A2 Final Score,96.91,100.00
689,A3 Final Score,92.80,100.00
689,Attendance Quiz 1,1.00,1.00
689,Attendance Quiz 10,1.00,1.00
689,Attendance Quiz 2,1.00,1.00
689,Attendance Quiz 3,1.00,1.00
689,Attendance Quiz 4,1.00,1.00
689,Attendance Quiz 5,1.00,1.00
689,Attendance Quiz 6,1.00,1.00
689,Attendance Quiz 7,1.00,1.00
689,Attendance Quiz 8,1.00,1.00
689,Attendance Quiz 9,100.00,100.00
689,Exam 1,87.50,100.00
689,Exam 2,104.44,100.00
689,Extra Credit,2.00,8.00
689,Quiz 1,12.00,13.00
689,Quiz 10,1.00,1.00
689,Quiz 2,13.00,15.00
689,Quiz 3,12.00,15.00
689,Quiz 4,1.00,1.00
689,Quiz 5,18.00,20.00
689,Quiz 6,16.00,20.00
689,Quiz 7,16.00,20.00
689,Quiz 8,19.00,20.00
689,Quiz 9,1.00,1.00
690,A1 Final Score,80.35,100.00
690,A2 Final Score,74.99,100.00
690,A3 Final Score,87.20,100.00
690,Attendance Quiz 1,1.00,1.00
690,Attendance Quiz 10,0.00,1.00
690,Attendance Quiz 2,1.00,1.00
690,Attendance Quiz 3,1.00,1.00
690,Attendance Quiz 4,1.00,1.00
690,Attendance Quiz 5,1.00,1.00
